Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd,IndicatorName
7233407,SA_0000001830,COUNTRY,MKD,EUR,YEAR,Europe,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_MKD,3.8,3.8,,,,2018-10-26T09:25:50+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
5458589,SA_0000001830,COUNTRY,COL,AMR,YEAR,Americas,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_COL,8.5,8.5,,,,2018-10-26T09:25:47+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
7005223,SA_0000001830,COUNTRY,BGR,EUR,YEAR,Europe,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_BGR,4.78,4.78,,,,2018-10-26T09:25:47+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
9988222,SA_0000001830,COUNTRY,GEO,EUR,YEAR,Europe,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_GEO,4.91,4.91,,,,2018-10-26T09:25:48+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
2505282,SA_0000001830,COUNTRY,IRL,EUR,YEAR,Europe,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_IRL,11.69,11.69,,,,2018-10-26T09:25:48+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
836577,SA_0000001830,COUNTRY,DOM,AMR,YEAR,Americas,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_DOM,8.24,8.24,,,,2018-10-26T09:25:46+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
2189090,SA_0000001830,COUNTRY,ALB,EUR,YEAR,Europe,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_ALB,5.09,5.09,,,,2018-10-26T09:25:49+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
2309253,SA_0000001830,COUNTRY,CRI,AMR,YEAR,Americas,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_CRI,11.74,11.74,,,,2018-10-26T09:25:45+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
205009,SA_0000001830,COUNTRY,CHN,WPR,YEAR,Western Pacific,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_CHN,12.67,12.67,,,,2018-10-26T09:25:48+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
3105989,SA_0000001830,COUNTRY,MOZ,AFR,YEAR,Africa,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_MOZ,6.34,6.34,,,,2018-10-26T09:25:47+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
407728,SA_0000001830,COUNTRY,COG,AFR,YEAR,Africa,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_COG,13.91,13.91,,,,2018-10-26T09:25:46+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
122568,SA_0000001830,COUNTRY,BLR,EUR,YEAR,Europe,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_BLR,5.21,5.21,,,,2018-10-26T09:25:47+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
6073547,SA_0000001830,COUNTRY,EST,EUR,YEAR,Europe,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_EST,7.31,7.31,,,,2018-10-26T09:25:49+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
199035,SA_0000001830,COUNTRY,FRA,EUR,YEAR,Europe,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_FRA,5.85,5.85,,,,2018-10-26T09:25:49+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
1678200,SA_0000001830,COUNTRY,NOR,EUR,YEAR,Europe,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_NOR,16.33,16.33,,,,2018-10-26T09:25:50+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
4086468,SA_0000001830,COUNTRY,SGP,WPR,YEAR,Western Pacific,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_SGP,22.87,22.87,,,,2018-10-26T09:25:48+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
2025062,SA_0000001830,COUNTRY,AUT,EUR,YEAR,Europe,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_AUT,8.18,8.18,,,,2018-10-26T09:25:47+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
1045962,SA_0000001830,COUNTRY,ZMB,AFR,YEAR,Africa,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_ZMB,8.37,8.37,,,,2018-10-26T09:25:46+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
7640157,SA_0000001830,COUNTRY,OMN,EMR,YEAR,Eastern Mediterranean,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_OMN,13.64,13.64,,,,2018-10-26T09:25:46+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
8432247,SA_0000001830,COUNTRY,HND,AMR,YEAR,Americas,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_HND,9.43,9.43,,,,2018-10-26T09:25:49+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
1798161,SA_0000001830,COUNTRY,TJK,EUR,YEAR,Europe,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_TJK,4.64,4.64,,,,2018-10-26T09:25:48+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
5402595,SA_0000001830,COUNTRY,HTI,AMR,YEAR,Americas,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_HTI,7.98,7.98,,,,2018-10-26T09:25:49+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
6600725,SA_0000001830,COUNTRY,LSO,AFR,YEAR,Africa,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_LSO,10.51,10.51,,,,2018-10-26T09:25:47+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
8280714,SA_0000001830,COUNTRY,COK,WPR,YEAR,Western Pacific,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_COK,10.64,10.64,,,,2018-10-26T09:25:45+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
1419608,SA_0000001830,COUNTRY,ECU,AMR,YEAR,Americas,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_ECU,12.6,12.6,,,,2018-10-26T09:25:46+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
3119891,SA_0000001830,COUNTRY,DZA,AFR,YEAR,Africa,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_DZA,5.66,5.66,,,,2018-10-26T09:25:49+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
9894503,SA_0000001830,COUNTRY,UKR,EUR,YEAR,Europe,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_UKR,3.2,3.2,,,,2018-10-26T09:25:50+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
10097164,SA_0000001830,COUNTRY,HRV,EUR,YEAR,Europe,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_HRV,5.46,5.46,,,,2018-10-26T09:25:46+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
1198291,SA_0000001830,COUNTRY,ITA,EUR,YEAR,Europe,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_ITA,8.45,8.45,,,,2018-10-26T09:25:46+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
5390342,SA_0000001830,COUNTRY,ZAF,AFR,YEAR,Africa,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_ZAF,3.34,3.34,,,,2018-10-26T09:25:47+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
104724,SA_0000001830,COUNTRY,MDA,EUR,YEAR,Europe,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_MDA,2.24,2.24,,,,2018-10-26T09:25:45+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
6613787,SA_0000001830,COUNTRY,MDG,AFR,YEAR,Africa,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_MDG,6.79,6.79,,,,2018-10-26T09:25:46+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
4872683,SA_0000001830,COUNTRY,HUN,EUR,YEAR,Europe,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_HUN,4.1,4.1,,,,2018-10-26T09:25:48+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
3834601,SA_0000001830,COUNTRY,BHR,EMR,YEAR,Eastern Mediterranean,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_BHR,20.74,20.74,,,,2018-10-26T09:25:48+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
5973548,SA_0000001830,COUNTRY,CAN,AMR,YEAR,Americas,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_CAN,12.04,12.04,,,,2018-10-26T09:25:47+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
3101060,SA_0000001830,COUNTRY,SVN,EUR,YEAR,Europe,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_SVN,8.45,8.45,,,,2018-10-26T09:25:46+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
4062150,SA_0000001830,COUNTRY,LUX,EUR,YEAR,Europe,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_LUX,8.18,8.18,,,,2018-10-26T09:25:47+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
7083190,SA_0000001830,COUNTRY,TUR,EUR,YEAR,Europe,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_TUR,8.91,8.91,,,,2018-10-26T09:25:48+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
1559550,SA_0000001830,COUNTRY,DEU,EUR,YEAR,Europe,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_DEU,5.85,5.85,,,,2018-10-26T09:25:48+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
7913788,SA_0000001830,COUNTRY,MUS,AFR,YEAR,Africa,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_MUS,8.86,8.86,,,,2018-10-26T09:25:49+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
850632,SA_0000001830,COUNTRY,UZB,EUR,YEAR,Europe,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_UZB,4.17,4.17,,,,2018-10-26T09:25:49+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
8609946,SA_0000001830,COUNTRY,JPN,WPR,YEAR,Western Pacific,,2016,,,,,,DATASOURCE,DATASOURCE_SA_0000001830_JPN,11.4,11.4,,,,2018-10-26T09:25:49+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00,Average price 750 mls Wine in US$
