Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd,IndicatorName
3091503,SA_0000001760_ARCHIVED,COUNTRY,PRT,EUR,YEAR,Europe,SEX,2010,SEX_BTSX,,,,,,,14.2 [10.8-17.8],14.2,10.8,17.8,,2018-09-27T10:36:20+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,15-19 years old total alcohol consumption in litres of pure alcohol
9702378,SA_0000001760_ARCHIVED,COUNTRY,MUS,AFR,YEAR,Africa,SEX,2010,SEX_FMLE,,,,,,,1.9 [1.0-2.7],1.9,1.0,2.7,,2018-09-27T10:36:15+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,15-19 years old total alcohol consumption in litres of pure alcohol
1751468,SA_0000001760_ARCHIVED,COUNTRY,ISL,EUR,YEAR,Europe,SEX,2010,SEX_MLE,,,,,,,11.6 [8.6-14.7],11.6,8.6,14.7,,2018-09-27T10:36:19+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,15-19 years old total alcohol consumption in litres of pure alcohol
2244323,SA_0000001760_ARCHIVED,COUNTRY,BRN,WPR,YEAR,Western Pacific,SEX,2010,SEX_MLE,,,,,,,1.9 [1.0-2.7],1.9,1.0,2.7,,2018-09-27T10:36:17+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,15-19 years old total alcohol consumption in litres of pure alcohol
3110608,SA_0000001760_ARCHIVED,COUNTRY,KGZ,EUR,YEAR,Europe,SEX,2010,SEX_BTSX,,,,,,,7.8 [4.3-11.2],7.8,4.3,11.2,,2018-09-27T10:36:05+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,15-19 years old total alcohol consumption in litres of pure alcohol
9043363,SA_0000001760_ARCHIVED,COUNTRY,IRL,EUR,YEAR,Europe,SEX,2010,SEX_BTSX,,,,,,,12.2 [10.0-14.5],12.2,10.0,14.5,,2018-09-27T10:36:19+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,15-19 years old total alcohol consumption in litres of pure alcohol
5964136,SA_0000001760_ARCHIVED,COUNTRY,PNG,WPR,YEAR,Western Pacific,SEX,2010,SEX_MLE,,,,,,,5.6 [2.4-9.1],5.6,2.4,9.1,,2018-09-27T10:36:11+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,15-19 years old total alcohol consumption in litres of pure alcohol
7777249,SA_0000001760_ARCHIVED,COUNTRY,MNG,WPR,YEAR,Western Pacific,SEX,2010,SEX_FMLE,,,,,,,2.0 [1.1-3.1],2.0,1.1,3.1,,2018-09-27T10:36:10+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,15-19 years old total alcohol consumption in litres of pure alcohol
3445637,SA_0000001760_ARCHIVED,COUNTRY,PLW,WPR,YEAR,Western Pacific,SEX,2010,SEX_MLE,,,,,,,11.0 [7.8-14.6],11.0,7.8,14.6,,2018-09-27T10:36:15+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,15-19 years old total alcohol consumption in litres of pure alcohol
4312193,SA_0000001760_ARCHIVED,COUNTRY,ISR,EUR,YEAR,Europe,SEX,2010,SEX_BTSX,,,,,,,4.0 [3.1-5.0],4.0,3.1,5.0,,2018-09-27T10:36:19+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,15-19 years old total alcohol consumption in litres of pure alcohol
6535087,SA_0000001760_ARCHIVED,COUNTRY,TJK,EUR,YEAR,Europe,SEX,2010,SEX_FMLE,,,,,,,9.7 [1.4-18.4],9.7,1.4,18.4,,2018-09-27T10:36:07+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,15-19 years old total alcohol consumption in litres of pure alcohol
1770672,SA_0000001760_ARCHIVED,COUNTRY,BEN,AFR,YEAR,Africa,SEX,2010,SEX_BTSX,,,,,,,2.9 [1.5-4.3],2.9,1.5,4.3,,2018-09-27T10:36:04+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,15-19 years old total alcohol consumption in litres of pure alcohol
336487,SA_0000001760_ARCHIVED,COUNTRY,VNM,WPR,YEAR,Western Pacific,SEX,2010,SEX_MLE,,,,,,,9.4 [2.5-15.8],9.4,2.5,15.8,,2018-09-27T10:36:07+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,15-19 years old total alcohol consumption in litres of pure alcohol
8334812,SA_0000001760_ARCHIVED,COUNTRY,TON,WPR,YEAR,Western Pacific,SEX,2010,SEX_BTSX,,,,,,,1.9 [1.1-2.7],1.9,1.1,2.7,,2018-09-27T10:36:12+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,15-19 years old total alcohol consumption in litres of pure alcohol
8752282,SA_0000001760_ARCHIVED,COUNTRY,MDG,AFR,YEAR,Africa,SEX,2010,SEX_MLE,,,,,,,5.6 [2.0-9.5],5.6,2.0,9.5,,2018-09-27T10:36:06+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,15-19 years old total alcohol consumption in litres of pure alcohol
7542923,SA_0000001760_ARCHIVED,COUNTRY,TTO,AMR,YEAR,Americas,SEX,2010,SEX_MLE,,,,,,,9.8 [7.3-12.4],9.8,7.3,12.4,,2018-09-27T10:36:21+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,15-19 years old total alcohol consumption in litres of pure alcohol
1220892,SA_0000001760_ARCHIVED,COUNTRY,FSM,WPR,YEAR,Western Pacific,SEX,2010,SEX_MLE,,,,,,,6.2 [3.6-9.0],6.2,3.6,9.0,,2018-09-27T10:36:10+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,15-19 years old total alcohol consumption in litres of pure alcohol
2933538,SA_0000001760_ARCHIVED,COUNTRY,BWA,AFR,YEAR,Africa,SEX,2010,SEX_FMLE,,,,,,,3.6 [1.9-5.6],3.6,1.9,5.6,,2018-09-27T10:36:13+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,15-19 years old total alcohol consumption in litres of pure alcohol
6484318,SA_0000001760_ARCHIVED,COUNTRY,TKM,EUR,YEAR,Europe,SEX,2010,SEX_BTSX,,,,,,,10.6 [5.7-15.7],10.6,5.7,15.7,,2018-09-27T10:36:12+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,15-19 years old total alcohol consumption in litres of pure alcohol
8790358,SA_0000001760_ARCHIVED,COUNTRY,IDN,SEAR,YEAR,South-East Asia,SEX,2010,SEX_FMLE,,,,,,,0.0 [0.0-0.1],0.0,0.0,0.1,,2018-09-27T10:36:10+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,15-19 years old total alcohol consumption in litres of pure alcohol
4172956,SA_0000001760_ARCHIVED,COUNTRY,PRY,AMR,YEAR,Americas,SEX,2010,SEX_BTSX,,,,,,,8.3 [6.0-10.5],8.3,6.0,10.5,,2018-09-27T10:36:11+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,15-19 years old total alcohol consumption in litres of pure alcohol
7422517,SA_0000001760_ARCHIVED,COUNTRY,SWZ,AFR,YEAR,Africa,SEX,2010,SEX_FMLE,,,,,,,1.2 [0.8-1.7],1.2,0.8,1.7,,2018-09-27T10:36:12+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,15-19 years old total alcohol consumption in litres of pure alcohol
1328365,SA_0000001760_ARCHIVED,COUNTRY,ROU,EUR,YEAR,Europe,SEX,2010,SEX_MLE,,,,,,,23.2 [12.8-33.5],23.2,12.8,33.5,,2018-09-27T10:36:15+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00,15-19 years old total alcohol consumption in litres of pure alcohol
