Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd,IndicatorName
697624,MSM_CONDOMUSE_PERCENT,COUNTRY,BEN,AFR,YEAR,Africa,,2015,,,,,,DATASOURCE,DATASOURCE_GAM,91.5,91.5,,,Source: Enquête de Surveillance de Deuxième Génération (comportementale et biologique) 2015,2025-03-20T10:33:15.227+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
4338532,MSM_CONDOMUSE_PERCENT,COUNTRY,PRT,EUR,YEAR,Europe,,2021,,,,,,DATASOURCE,DATASOURCE_GAM,32,32.0,,,Source: ECDC (Community based organizations),2025-03-20T10:33:15.227+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
3883194,MSM_CONDOMUSE_PERCENT,COUNTRY,COD,AFR,YEAR,Africa,,2022,,,,,,DATASOURCE,DATASOURCE_GAM,56.9,56.9,,,Source: Rapport de cartographie et estimation de la taille des populations clés dans 9 provinces de la RDC,2025-03-20T10:33:15.227+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
1341815,MSM_CONDOMUSE_PERCENT,COUNTRY,UKR,EUR,YEAR,Europe,,2015,,,,,,DATASOURCE,DATASOURCE_GAM,70.9,70.9,,,"Source: Integrated Behavioral Surveillance Survey «Behaviour monitoring and HIV prevalence among man who have sex with man as a component of second generation surveillance""",2025-03-20T10:33:15.227+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
4648932,MSM_CONDOMUSE_PERCENT,COUNTRY,EST,EUR,YEAR,Europe,,2013,,,,,,DATASOURCE,DATASOURCE_GAM,52.7,52.7,,,Source: Internet-based survey among MSM,2025-03-20T10:33:15.227+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
1506783,MSM_CONDOMUSE_PERCENT,COUNTRY,JPN,WPR,YEAR,Western Pacific,,2015,,,,,,DATASOURCE,DATASOURCE_GAM,71,71.0,,,Source: Nationwidecross-sectional Internet survey in 2015 among MSM and bisexuals who joined gay community events,2025-03-20T10:33:15.227+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
9038168,MSM_CONDOMUSE_PERCENT,COUNTRY,CUB,AMR,YEAR,Americas,,2011,,,,,,DATASOURCE,DATASOURCE_GAM,59.1,59.1,,,,2025-03-20T10:33:15.227+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
6605607,MSM_CONDOMUSE_PERCENT,COUNTRY,NIC,AMR,YEAR,Americas,,2020,,,,,,DATASOURCE,DATASOURCE_GAM,56.9,56.9,,,Source: Estudio de vigilancia de comportamiento sexual en población clave Nicaragua 2020,2025-03-20T10:33:15.227+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
6903599,MSM_CONDOMUSE_PERCENT,COUNTRY,MKD,EUR,YEAR,Europe,,2011,,,,,,DATASOURCE,DATASOURCE_GAM,48.6,48.6,,,,2025-03-20T10:33:15.227+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
1885174,MSM_CONDOMUSE_PERCENT,COUNTRY,HND,AMR,YEAR,Americas,,2022,,,,,,DATASOURCE,DATASOURCE_GAM,42.4,42.4,,,Source: Sentinel surveillance 2022,2025-03-20T10:33:15.227+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00,Men who have sex with men: Condom use (percent)
