IndicatorCode,AIR_17,AIR_5,AIR_51,AIR_9,E_Group,E_compl_e11,E_compl_e12,E_compl_e13,E_compl_e14,HEPB_HBSAG_CARRIER,MCV2,MDG_0000000017,MDG_0000000020,MH_12,M_Group,NCD_BMI_30A,NCD_CHOL_MEANHDL_A,NCD_CHOL_MEANHDL_C,NCD_CHOL_MEANNONHDL_A,NCD_CHOL_MEANNONHDL_C,NCD_CHOL_MEANTOTALCHOL_A,NCD_CHOL_MEANTOTALCHOL_C,NCD_DIABETES_PREVALENCE_AGESTD,NCD_DIABETES_PREVALENCE_CRUDE,NCD_GLUC_03,NCD_GLUC_04,NCD_HYP_CONTROL_A,NCD_HYP_CONTROL_C,NCD_HYP_DIAGNOSIS_A,NCD_HYP_DIAGNOSIS_C,NCD_HYP_PREVALENCE_A,NCD_HYP_PREVALENCE_C,NCD_HYP_TREATMENT_A,NCD_HYP_TREATMENT_C,NCD_PAA,NCD_PAC,NUTOVERWEIGHTNUM,NUTOVERWEIGHTPREV,NUTRITION_ANAEMIA_CHILDREN_PREV,PCV3,PHE_HHAIR_POP_CLEAN_FUELS,PHE_HHAIR_POP_POLLUTING_FUELS,PHE_HHAIR_PROP_POP_CLEAN_FUELS,PHE_HHAIR_PROP_POP_POLLUTING_FUELS,P_Group,P_compl_p2,P_count_places_sf,ROTAC,RS_198,R_Ad_val_estimate,R_Group,SA_0000001688,SA_0000001818,SDGAIRBOD,SDGHIV,SDGIHR,SDGPOISON,SI_POV_DAY1,TB_e_inc_tbhiv_100k,TB_rdst_num,TOBACCO_MPOWER_E1_DIRECTADBANS,TOBACCO_MPOWER_E2_INDIRECTADBANS,TOBACCO_MPOWER_M1_TOBACCOUSESMOKING,TOBACCO_MPOWER_M2_SMOKELESSECIGARETTES,TOBACCO_MPOWER_NTCP,TOBACCO_MPOWER_OVERVIEW,TOBACCO_MPOWER_P2_SMOKEFREEPLACEDETAILS,TOBACCO_MPOWER_R_AFFORDABILITY,TOBACCO_MPOWER_R_INFLATIONADJUSTEDPRICES,TOBACCO_MPOWER_R_PRICE,TOBACCO_MPOWER_R_TAX,TOBACCO_MPOWER_R_TAXADMINISTRATION,TOBACCO_MPOWER_R_TAXREVENUELATEST,TOBACCO_MPOWER_R_TAXREVENUEPREVIOUS,TOBACCO_MPOWER_R_TAXSTRUCTURE,TOBACCO_MPOWER_W1A_CIGARETTES,TOBACCO_MPOWER_W1B_TOBACCOSMOKED,TOBACCO_MPOWER_W1C_TOBACCOSMOKELESS,TOBACCO_MPOWER_W2A_CIGARETTES,TOBACCO_MPOWER_W2B_TOBACCOSMOKED,TOBACCO_MPOWER_W2C_TOBACCOSMOKELESS,TOB_R_PRICE,VIOLENCE_HOMICIDERATE,W-MM_Group,W16_number_hw_B,W16_number_hw_C,W23_emissions_front_back_B,W23_emissions_front_back_C,W2_pc_front_back_B,W2_pc_front_back_C,W3_pc_front_B,W3_pc_front_C,W4_pc_back_B,W4_pc_back_C,WHOSIS_000001,WHOSIS_000002,WHOSIS_000004,WHOSIS_000007,WHOSIS_000015,WHS2_131,WHS3_46,WHS4_100,WHS4_117,WHS4_129,WHS4_544,WHS5_512,WHS8_110,WSH_SANITATION_BASIC,WSH_SANITATION_OD,WSH_WATER_BASIC,W_Group
NCD_HYP_DIAGNOSIS_C,-0.24550018836592505,0.039601238427888354,-0.28860809983828434,-0.04637288286966137,0.052024527587293375,,,,,-0.1565369353406694,0.5534003158214119,-0.5564461877975472,-0.43121059220305746,0.004719007398840174,0.51043034772658,0.4031071730867581,0.5721168981394925,0.5776234057035236,0.5573536249888472,0.6014549940704802,0.6149470377998981,0.6417227539363526,0.011446716815380393,0.24468983741467618,0.3554774144792257,0.08820282654060371,0.8127488130141044,0.8198714361027364,0.9915691190133815,1.0,0.1838222600877518,0.4481608652628438,0.9433598457421739,0.960766136648322,0.30248297519687467,0.4138043247705744,-0.015411747873431704,0.31429547225787285,-0.49395834634422703,0.17323015929571697,0.06027959180867508,-0.058248935990336474,0.7028075023288637,-0.6875388428007557,0.20323676283421493,,0.21020316832759295,0.05657467264611993,,0.17724011279680335,0.4399176361754646,0.5479654585615047,,-0.19999722054134608,-0.24685841875325784,0.456841604882289,-0.10374400019356649,-0.691749691845047,-0.26301668254310506,-0.10199930737777389,,,,,0.05494664928578255,0.27717434477289465,0.21068550084887358,-0.418855201631107,-0.018771795563499262,-0.06373240118945088,0.22467219137018515,,,,,0.18585227223708087,0.12256817774583192,-0.1400229322730993,0.5558400768189824,0.5523501823854822,0.07585951994925307,-0.04398282935816273,0.05400071263497219,0.1633606031351631,0.5469537683054186,0.07578063397471366,,,0.1491458543221823,-0.18379959818563504,0.03916814213070626,-0.1511761201888528,0.2256498466979665,-0.1946155610951876,0.7082345449629934,0.7029594071488873,-0.5568252563502936,0.679504112544858,0.6784110756821227,-0.4149401134230168,-0.13578579835789473,0.48317327574041596,0.2236081386980288,0.4156051670596428,0.48604336525028374,-0.5909168016164743,0.5150228198948006,0.6969655253635946,-0.49095336577881515,0.6064019550768887,0.35692587226603656
NCD_HYP_PREVALENCE_A,0.009328748571678678,0.18527382910124832,0.01730431284296408,0.07172730554141317,0.012909596017261412,,,,,-0.09806083434976945,0.22024243389637124,-0.11044978961024225,-0.03021872891483462,0.12526363252157527,-0.03931309932081745,0.222873403599742,0.2500093450984043,0.24671978459187716,0.15343465979994872,0.17339718027240558,0.19601019151847238,0.20628081698537062,0.08224321955965486,0.13502977678619824,0.15054963603542515,0.06649271094878273,-0.11499343149168328,-0.11998807758307035,0.18773633293084,0.1838222600877518,1.0,0.8838373516898204,0.13180758328627473,0.13042998551309512,0.06209151362575726,0.06802619719670354,-0.1613376714967716,0.2933272800499424,-0.04976946702547315,-0.16617413708574205,-0.0847206788441449,-0.12342253409550623,0.20169320984959915,-0.2523276554795152,-0.13452964895409533,,-0.1242951788933582,-0.08206899459469459,,-0.06854182529781815,-0.05632250733201068,0.17598789287526934,,0.14924856640842832,0.07599670974956627,-0.06742615316279708,0.2685453580232102,-0.1267081550847328,0.10382661762288502,-0.098337921815699,,,,,-0.08348610665588527,-0.052304786041279715,-0.12213354446480713,-0.1511169313141188,-0.03824547422748907,-0.020065880808311978,-0.02760531747587451,,,,,-0.09086278011764004,-0.04810759818157763,-0.07026580815120127,0.024328043794506045,0.032003825647881755,-0.03200300162563315,-0.03799838981014745,0.0626559192243366,-0.135524796771591,0.0327842746826289,-0.07014554200094586,,,-0.06335700057749777,-0.06768988019636613,-0.08974113074113048,-0.023598765804212607,-0.0452217454854207,-0.08887341913265619,-0.06607034311242402,-0.06267402355800662,0.10166444490478793,-0.14643990378590754,-0.13917657519254856,0.20388785191164321,-0.13377994873778293,0.0904147110438481,0.08631305704279961,0.049447463995265346,0.07823351020044657,-0.30357104175880484,0.08387005753638276,0.12367753631369095,-0.13502711072953338,0.09622944690373682,-0.14011557410750486
NCD_HYP_PREVALENCE_C,-0.12379913495522923,0.24909159085561672,-0.1161495303713004,0.05373894662345734,0.05957244929460366,,,,,-0.10867177597282,0.3559823675256071,-0.2683625337442029,-0.1908085649195685,0.1929388657079858,0.24857568191125431,0.2311159605541326,0.528718779592819,0.530338195052721,0.3142644793815462,0.3723053118110613,0.4241384174526667,0.46248723747531384,-0.10516682832268459,0.09071084341774867,0.18389902907506125,-0.05440023080234513,0.11728589597692475,0.13379477958173183,0.40526504999707946,0.4481608652628438,0.8838373516898204,1.0,0.3437211336651093,0.39524078471994745,0.04063427403446152,0.12722244832811183,-0.11946374580256594,0.35466406394256944,-0.21782134422275992,-0.08781938204075197,-0.044396508903242926,-0.11074966807068323,0.3983706596278807,-0.4081578904565599,-0.06890364721269428,,-0.06205489021459588,-0.1271083966704363,,0.10232515844901649,0.25261472526737005,0.48534947149902286,,0.10268894309806016,-0.015355454444734512,0.13337563572588534,0.2222666425932073,-0.333865496348111,-0.0232957440539615,-0.09978941940391123,,,,,-0.05652388362642716,0.09837150794481675,-0.05890812695440626,-0.2602526758233965,-0.05530953905336584,-0.05268137742902198,0.12623071317577436,,,,,0.004613502432199892,0.014458338900017331,-0.23429709484327704,0.4013699443594977,0.4197738428392942,-0.09579804578158047,-0.07000301271347638,-0.043036512479511596,-0.021618972641540984,0.4248000916815241,-0.11248870671665329,,,0.0073631714500015984,-0.260041204343176,-0.08889669995017518,-0.1906295794524964,0.06986719604573975,-0.2929028916809705,0.22358625727354742,0.2246181634520748,-0.13504010511650752,0.16201793142870233,0.16566872771901942,-0.034624171626208775,-0.13102895995736707,0.23106747421565435,0.04308603723184764,0.14773969017920496,0.22463595901939637,-0.4027025429798328,0.22002069180675174,0.34524770278459976,-0.2626354213018176,0.2933514468180848,0.04120655799486157
NCD_HYP_TREATMENT_A,-0.32149223564977314,-0.016151690862642672,-0.3063647778456866,-0.04320074692586029,0.06935225484688272,,,,,-0.1371677480021443,0.5885004764447982,-0.5884123560291628,-0.45008208734369165,-0.10001448820186594,0.4929306058787404,0.47634937814402073,0.5045450657914918,0.5064138954983318,0.537186443722627,0.5708932523245117,0.5663462827097611,0.5883448416032118,0.15348082662656376,0.3514730016439543,0.428065103863367,0.20948657734351944,0.895686547791887,0.8908539429385007,0.9553136050274947,0.9433598457421739,0.13180758328627473,0.3437211336651093,1.0,0.9896817843131137,0.43806009157155806,0.5285073489534453,-0.0141533381440058,0.3357410344808589,-0.49436896439943706,0.18161681048078823,0.0717443486910722,-0.04433718760148614,0.7319552231947175,-0.6978222792590154,0.21703751418085726,,0.2244411448122637,0.06623106358381858,,0.16289651676874384,0.41989917398862237,0.4532323340252637,,-0.23896289825033404,-0.2542194650437289,0.4664091856205689,-0.1875732492017381,-0.6646746950290877,-0.2603372913240344,-0.07255546471721684,,,,,0.09179786397594675,0.2873912984133998,0.2244973291711461,-0.42838373435667887,0.006322115619407931,-0.07765569221019761,0.21870777589551135,,,,,0.17365451200727708,0.12128359424590476,-0.08901767812566354,0.4516564118783167,0.4415917279047825,0.07304840432039754,-0.051907153593397114,0.03570375850691862,0.17465793440360833,0.4326936063604852,0.06887430016204701,,,0.1505027652369007,-0.12326958513019785,0.054066786790250315,-0.09386314488312288,0.22464558295203474,-0.12821278107858106,0.7368504278478463,0.7275635196848879,-0.5984587325036956,0.6984779164504845,0.7039475327753754,-0.44548771214100713,-0.12524641397460143,0.5079960658634661,0.3027108292719097,0.4415067920438285,0.511550876320491,-0.5847210812146235,0.5366113504869301,0.7314041346854779,-0.4991691520235917,0.6329548212777678,0.3563422818878343
NCD_HYP_TREATMENT_C,-0.31663016410890266,0.012025863216664937,-0.3067916830807802,-0.0376756925163922,0.07006715277722372,,,,,-0.13162960334516274,0.5707823299628719,-0.5784237353780554,-0.4537325460317027,-0.057623521881319195,0.5258392952605587,0.4408191372784376,0.5624291607435453,0.5653853515815206,0.5391830362420221,0.5834572935305558,0.5915075619487065,0.6215960222064688,0.07334342808769306,0.3058702119799405,0.4022203142137933,0.14375755007736135,0.8910301547843119,0.8954492137299774,0.9545192805030568,0.960766136648322,0.13042998551309512,0.39524078471994745,0.9896817843131137,1.0,0.38102542918327337,0.49007144107532125,-0.008524118189909,0.33532541028384655,-0.497158142979627,0.17328136424123808,0.07328402680061259,-0.04442329744787786,0.72399269219151,-0.6927562937398898,0.21242105649373683,,0.21886055817204428,0.035409604889659885,,0.2034045462639927,0.47680180276170203,0.5192480570598879,,-0.21384513407331066,-0.2526829175743991,0.46920235831078694,-0.170247514574396,-0.6823764977823159,-0.2642063287525519,-0.07086545207881438,,,,,0.08929452051643481,0.30065111876458517,0.2189850619026176,-0.4186353503812581,-0.0030393528632134113,-0.0786106346869379,0.24648224757961204,,,,,0.18255950560379625,0.1248941882058143,-0.13613181664079482,0.5348586736570966,0.5285836749457994,0.0470012691804883,-0.056505341925592235,0.010092655429672425,0.18176128901671185,0.5213432818955305,0.046944268191230445,,,0.15297550291228024,-0.17647063333488833,0.0404321568649126,-0.14190067693315014,0.23673487943920743,-0.18427503140621576,0.7424729928323056,0.7332912516542328,-0.5987708473355005,0.7163429990054528,0.7196522887433469,-0.4664383482952103,-0.12109467115905624,0.4966271992679654,0.25597976139263773,0.42487717833456234,0.500299744139372,-0.5847045997575205,0.5201476634261359,0.7255883888030304,-0.4923715120883015,0.6280748549880323,0.36932898962737304
NCD_PAA,-0.22855370387926202,-0.12498024562044033,-0.25619619311084746,-0.046110989765521596,-0.0033603331322622043,0.04437932035729086,-0.039695489719742134,-0.0010063305423003263,-0.10972553274540407,-0.004676986949700084,0.2507274608986571,-0.3529497937737515,-0.26469418550079876,-0.28742896107692695,0.1676477083146184,0.4652736759093988,0.082433732031686,0.08218963110925609,0.4142963498139066,0.3956725616095575,0.34882982379245553,0.32769685874391813,0.4443419089706235,0.45302245518598255,0.40256762613658803,0.3928489367266417,0.40672504869454956,0.37815883825902624,0.3505444140132659,0.30248297519687467,0.06209151362575726,0.04063427403446152,0.43806009157155806,0.38102542918327337,1.0,0.98586501379504,0.01916108100167072,0.18357116829235842,-0.2330417112132723,0.058178663077353664,0.032937386905364005,-0.013735980371376293,0.4340598379245792,-0.43674818413781136,0.18476222185290592,0.08954591387231663,0.18516234841140844,-0.0007622948151532982,-0.13194189302623954,0.032501180524108664,0.04502982853359393,-0.029588997668546262,-0.149192766687755,-0.16857228923331752,-0.1336389953988111,0.24183336276770387,-0.37263966698921575,-0.3007704599777062,-0.12070435527090995,0.07346086336674754,,,-0.5786524947494109,,0.09367640309127673,0.09701772400667444,0.1831573898581825,-0.29880335356856136,0.08744130305123363,0.05397741685592552,0.0322429871955802,,0.1388717592794021,,-0.013214776132843413,-0.02610043956209915,-0.035865480515853705,0.07706220948836377,-0.03465049212814348,-0.06207697577772008,0.14707362087710513,0.03682716524384851,0.08362625367071612,0.07849441423071882,-0.07174462268539285,0.1430635151343915,,,-0.02653820205247846,0.0849962106028504,-0.01399503060313327,0.07355754645636786,-0.008733712733905764,0.07684060949564998,0.4204157215334947,0.40430388379589727,-0.3869391383819945,0.4102502360507096,0.4244502798119711,-0.327445775247246,-0.026260045327650895,0.1868814473855387,0.17389465290340186,0.2090140657877923,0.1871558916654086,-0.44639689612770994,0.19641341649281904,0.41707926827268843,-0.22014157389325467,0.3669876935494213,0.08174762712840952
NCD_PAC,-0.26074942623930947,-0.09549140623551758,-0.29096061775338644,-0.05412476627055959,0.00949771284469657,0.10856612836557394,0.018770180956055857,0.03077162676651839,-0.09453541335985455,-0.014434906670691075,0.3101946549608043,-0.4157051226625778,-0.3268370458688926,-0.26104307688064277,0.2584659522083034,0.4763761250219253,0.20328479277406758,0.20487691066206196,0.48773223356699796,0.48618521326298286,0.4547822530853321,0.44438956780616395,0.3763159366686328,0.44268807499601953,0.4167148983009626,0.34314801419859253,0.48906190313279263,0.4687838923566419,0.4460478514206432,0.4138043247705744,0.06802619719670354,0.12722244832811183,0.5285073489534453,0.49007144107532125,0.98586501379504,1.0,0.025209851663195545,0.21881528727191057,-0.2974105333213489,0.08076641649966869,0.03920256642678863,-0.0182461942138402,0.514161668943308,-0.5166604891865981,0.19719865327110989,0.1464186681793071,0.1991468428282309,-0.01790568886552559,-0.2211926305588238,0.08197748313045802,0.13548795160645055,0.08558356193462607,-0.04076916646318797,-0.17050555570323553,-0.16842251165983974,0.3031551980008032,-0.3763227311808806,-0.3920798069161285,-0.16087348238463725,0.060183060647710895,,,-0.6460081716093344,,0.0992179031124043,0.14151172678534,0.19719155361258206,-0.34471616990920545,0.08145960461683444,0.052325965150849765,0.07499122334034809,,0.1326957841938935,,0.07598106775988142,0.005190914192950224,-0.008915781032728849,0.01854521703348103,0.08511729429470533,0.06065660336717392,0.11696434115386324,0.03541441386587638,0.04132633733134722,0.10192874791379138,0.05199606649405118,0.11883520598591522,,,0.002330871582597143,0.01861353189498316,-0.0027299522055309437,0.011509930465604707,0.030933059646923628,0.007429194270254947,0.5182144858144134,0.5019977842049503,-0.46428762533168316,0.507400244708429,0.5204903036770301,-0.3988521232348896,-0.03691999023380039,0.24659295572440257,0.17283036860893972,0.2517703870794308,0.24673611044025756,-0.4922169523477582,0.2533862708966208,0.5028399532184745,-0.27961411754961524,0.44160785216885884,0.13363570650469175
NUTOVERWEIGHTNUM,-0.026844546822759583,0.0982471080708741,0.013184459345421604,0.11888973244932319,0.013161502694544407,-0.25111035934097586,-0.09095914969459062,0.05933641862058622,-0.17118675116555823,0.2753297598605112,0.00939076463495088,0.010423189073538494,0.0004898147314862508,-0.0006857198806893032,0.08205511932364942,-0.12657396073268606,0.04253534221543417,0.04344747831014679,0.02072229138289548,0.025962209647461498,0.0319239645489448,0.029416292506152245,-0.057016180290875906,-0.04401519906244881,-0.06720501589300255,-0.09186457249594414,-0.015829322377737848,-0.014072466880236466,-0.023768948731715877,-0.015411747873431704,-0.1613376714967716,-0.11946374580256594,-0.0141533381440058,-0.008524118189909,0.01916108100167072,0.025209851663195545,1.0,-0.08032183115010771,0.12248169631817413,-0.03986391192703926,0.8699325943230137,0.8682254800252495,0.0319322128406827,-0.006894328806774249,-0.02689226121424464,0.020595298368649317,-0.010196251860704263,-0.01797071883799814,0.016706445899632928,0.06628303827959844,0.061946690448545005,-0.006966749854191143,0.010746142474095268,-0.04483023041301458,-0.03706006622605387,0.060547456572509054,-0.00849681460852446,0.069078045467063,-0.03697592583916029,0.5060219780000708,0.11434085136744883,-0.013035230149713695,,,0.009223005524239795,0.050464002790022916,-0.024460629370075145,-0.0733566334535128,-0.0015173504195053623,-0.0009753341978254855,0.029550043157582535,,0.036819680933308785,0.05429791310474086,-0.2711299331659561,-0.048304745863348035,-0.042635046597335795,0.06055810716306082,-0.15543477797445085,-0.14735494228910265,-0.029974997404911743,-0.0024520129967262453,-0.045724400787745055,0.1650681137566261,-0.13896627023884126,-0.04943703721931571,,,-0.04488783116324441,0.026282579719119216,-0.07578671661848886,0.03595016332428654,-0.021718116900924327,-0.005383406616172775,0.0400071052619274,0.03912230401642372,-0.06822470335510628,0.05456474887141519,0.06270958053365926,-0.06146381817402793,0.6835295932144105,-0.02344221208168945,-0.017754113898064052,-0.09872124620710335,-0.020274217111377984,-0.05869217416126101,-0.011893394267417715,0.004981218203845193,0.007522408556880697,0.03577686607615933,0.009420753124676454
NUTOVERWEIGHTPREV,-0.1421868725556319,-0.018952105026012113,-0.20661930181530128,-0.056434086510302295,0.04758719646586216,0.33053329516229224,0.2545589350250456,0.08300251471511111,-0.019761965312211662,-0.06445845543793086,0.35404622493643145,-0.31051139716868875,-0.1622474374757363,-0.0898788763247329,0.24466307489533431,0.37948180679602267,0.2502736438929453,0.2543838021432477,0.2959932797695782,0.3136415194601067,0.33802243428051904,0.33630929153572015,0.08655179308510927,0.17741493754298346,0.25530341977429827,0.16027736700797138,0.18067681574461172,0.17863785436755789,0.31061225330066883,0.31429547225787285,0.2933272800499424,0.35466406394256944,0.3357410344808589,0.33532541028384655,0.18357116829235842,0.21881528727191057,-0.08032183115010771,1.0,-0.27466160586427696,-0.009020094457702707,-0.019271078327747798,-0.08285951128576831,0.4297404197791362,-0.41529484482619955,0.17337251184578573,0.22236145555978928,0.1574508523041988,-0.06691504067030721,-0.29045908691801675,0.03864292621652163,0.22155724384737924,0.20116829071306466,0.22880928444990561,-0.1049115622716936,0.06052132716879319,0.24175155787075314,0.04608017652586553,-0.330420358751111,0.02409799007971526,-0.07017684534265281,0.19790568148813514,0.04006969880193009,,,-0.014285330615442028,0.12430995574921332,0.1518167542841551,-0.2335501422405874,-0.04705546381210017,-0.01672319645512456,0.11999826437504094,,-0.0649037207211049,-0.08974221475407997,0.10253779722860583,-0.059560541039901216,-0.05022782810811967,-0.057861951931877924,0.17376414862413656,0.1967624543133818,0.12067346524558253,-0.008148939196731785,-0.034716427332767315,0.045112855888857384,0.20471026187611963,0.12021083658142136,,,-0.05247122689646409,-0.07836515709945262,-0.051233239076600906,-0.08986069022951053,-0.04259624478222071,-0.08398066280235726,0.28407351501083195,0.2830645864180247,-0.1857794243470965,0.22984523527864062,0.2292052507000978,-0.04395309855476809,-0.11283164193102659,0.22145505669334922,0.1653237987338425,0.02979417832517749,0.23402550827679813,-0.45089489671122607,0.2541917280877157,0.4286002019658975,-0.36303118252454636,0.318814729376415,0.06200829410765102
NUTRITION_ANAEMIA_CHILDREN_PREV,0.2686725910334216,-0.060564882488725616,0.2447261256582742,0.13130551909655827,-0.11792341263660812,,,,,0.1305748218015016,-0.37659896285987865,0.40079595650205907,0.2967820028581656,0.06065596047416747,-0.35687566941484195,-0.267220962105813,-0.39620632040343695,-0.39625189376213027,-0.4600332998471183,-0.48410696542433906,-0.5016140531625074,-0.5076026990463406,-0.004037284984601344,-0.12743579221415222,-0.20615156325831246,-0.055708882438244664,-0.4039467853873286,-0.4049886826930041,-0.49397884260694613,-0.49395834634422703,-0.04976946702547315,-0.21782134422275992,-0.49436896439943706,-0.497158142979627,-0.2330417112132723,-0.2974105333213489,0.12248169631817413,-0.27466160586427696,1.0,-0.09700311181724508,-0.0056906724854012295,0.04401568205979311,-0.4896501459617717,0.48241884743522695,-0.11143977069977673,,-0.10915794761729902,-0.008672336152516212,,-0.1690303753276458,-0.3117502149875465,-0.3386259623282009,,0.17025514037080594,0.13687765742691024,-0.3580897769205564,0.09871155466786141,0.6061483674764868,0.16343648119816886,-0.013457035350666448,,,,,-0.03202631790000432,-0.20231385012855446,-0.11008033050932277,0.22655548345962384,-0.015098826866863686,0.024996188936991674,-0.14334198738404294,,,,,-0.0516828402175639,-0.02734465639269838,0.15243150270213035,-0.3483433952011812,-0.3590566417237824,0.022529410244207054,0.01615227964120793,0.056215987655871456,-0.07966744375529722,-0.36317588514598476,0.014745061584423883,,,-0.05808252997259098,0.1867159188004387,0.018959059285322225,0.14098113665489523,-0.10037962409778871,0.22237788879607853,-0.5202432783094708,-0.5214138081446104,0.4147775187695423,-0.4716812280002849,-0.4687902604377012,0.278659019178124,0.14925266779393256,-0.38058933467828404,-0.16461111255029465,-0.2332049074186579,-0.39178778464837033,0.25405073295044805,-0.39848566747215675,-0.523371668888598,0.3807310795185785,-0.42522642028067054,-0.18431033612806927
PCV3,-0.06478341722659584,-0.07926419017246104,0.009844808070786639,-0.11141215370974893,0.19629191176544594,0.13584064337964927,0.14382702410103596,-0.017008501346469928,0.04775658906337367,-0.06821840094554349,0.2029595444421998,-0.14879177645736943,-0.1320496873982661,-0.018298000103026353,0.1273350596703945,0.0952795373618366,0.10968032081651707,0.11178630031566841,-0.011347930160585527,0.020722527927591508,0.05902149936757373,0.07792580063432067,-0.021164835102922486,0.019143921427185722,0.018966955191903733,-0.024729551014961104,0.2973048670186316,0.2879305036950009,0.18792600760229508,0.17323015929571697,-0.16617413708574205,-0.08781938204075197,0.18161681048078823,0.17328136424123808,0.058178663077353664,0.08076641649966869,-0.03986391192703926,-0.009020094457702707,-0.09700311181724508,1.0,-0.02166836164093509,-0.04963458843589443,0.09971633799511014,-0.10324969538236967,0.14924325668994895,0.050673517178023056,0.12362221623380892,0.5590946248226958,-0.18460493339907208,-0.003125885893137764,0.1691667207700846,0.0839063939325746,0.10503931000506352,-0.0882874622714552,-0.05499276662575962,0.26645259558992584,-0.11581209293536665,-0.05311152169209234,-0.06338601158907702,-0.08745298939974651,0.16467046404016458,0.13911913392290362,0.01777903128945804,,0.03225703402141434,0.18181206419599769,0.13637064221761006,-0.05882592854724532,-0.06630968252281545,-0.03932040777153789,0.019790070193613927,,-0.03914044036775448,0.027685273112823768,0.18589355941274058,0.22932356111648652,0.23778134181695323,0.11279533899144831,0.15885529666901163,0.12598022625140626,0.06233446185934685,-0.032579290437333264,-0.012611752014392111,0.10285868557341268,0.12099655378266834,0.03858412008955377,,,0.23158098725394952,0.06869401175440273,0.19477409297339388,0.046041234484486486,0.2053480487807423,0.06927901615457858,0.20844806546500422,0.1872005452202285,-0.16280966453797713,0.21495309474161509,0.22684514614021603,-0.24676145384947962,-0.040331354562927774,0.1737457972903838,0.020026789511375594,0.34334255691168847,0.16196654494229068,-0.1401356459486385,0.16897703151397067,0.09786698065807606,-0.13298512610024912,0.10034856756099078,0.2824345995771553
PHE_HHAIR_POP_CLEAN_FUELS,-0.0049775169476590645,0.008643975605489424,0.00020660946005848253,0.14619537003739747,0.03171427653381682,-0.23711016903161536,-0.10061027859491252,0.01184966657934139,-0.11462478780501678,0.2172430909836381,0.033001091527371136,-0.012509449133342482,-0.008970935194287035,-0.00012466395056465036,0.1296333734725122,-0.04326076844722895,0.04739674357777345,0.04691089763026088,0.025935447168289483,0.032859425186568376,0.029472670262081228,0.03520064827409025,-0.008463570274708739,0.012331051633325976,0.0013194007839965633,-0.027736732276631502,0.07793634007734497,0.07775720743241588,0.057172308255468526,0.06027959180867508,-0.0847206788441449,-0.044396508903242926,0.0717443486910722,0.07328402680061259,0.032937386905364005,0.03920256642678863,0.8699325943230137,-0.019271078327747798,-0.0056906724854012295,-0.02166836164093509,1.0,0.6914376426224874,0.033282979586325215,-0.03659033449792611,0.020494826974373735,-0.017691750404024115,0.031451252593380906,0.004337807889909035,0.01817213503252424,0.042850385764221864,0.08551279247960855,0.014555472245183249,-0.0024130734514826112,-0.040039980196659386,-0.04269682627851469,0.0499848678395946,-0.0017181871263350474,0.012933504992871905,-0.03716840263640608,0.537359220250918,,,-0.46342099573194234,,0.05142945134009285,0.09647471058655226,0.02380110727467351,-0.0642516432131481,0.01379284791248216,-0.0007072245360771134,0.058813416222314646,,0.009297564805135005,,-0.19358441996667192,0.008120873043781748,0.006736487041616414,0.07768076618169245,-0.09539925702639104,-0.10686610514340454,0.002560114962638258,-0.0016261566340404748,-0.027504843916801296,0.18101721876122834,-0.10124900549399381,-0.025827124069305183,,,0.0075996121116649025,0.048243160601551725,-0.02686456259454981,0.07036071376699728,0.02962847763047203,0.02184065804155339,0.05064954158454017,0.04988099543295137,-0.06400886709341619,0.0556616450460958,0.062168847999622925,-0.055721301645635365,0.5265056061825928,0.004279647877140106,0.017896559361958757,-0.06022213257660493,0.0039875152824209595,-0.0661105070593956,0.015779549579376433,0.03104197371691709,-0.005341176682692567,0.0486946864436247,0.0696291540536354
